run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking
95	0.0	0.0	1.0	10	1	20	300	100	0.05	False
96	1.0	0.0	0.0	10	1	20	300	100	0.05	False
97	0.0	1.0	0.0	10	1	20	300	100	0.05	False
98	1.0	0.0	0.0	10	1	20	300	100	0.05	False
99	0.0	1.0	0.0	10	1	20	300	100	0.05	False
0	0.0	0.0	1.0	10	2	10	300	100	0	True
1	0.0	0.0	1.0	10	2	10	300	100	0	True
2	0.0	0.0	1.0	10	2	10	300	100	0	True
3	0.0	0.0	1.0	10	2	10	300	100	0	True
4	0.0	0.0	1.0	10	2	10	300	100	0	True
5	0.0	0.0	1.0	10	2	10	300	100	0	True
6	0.0	0.0	1.0	10	2	10	300	100	0	True
7	0.0	0.0	1.0	10	2	10	300	100	0	True
8	0.0	0.0	1.0	10	2	10	300	100	0	True
9	0.0	0.0	1.0	10	2	10	300	100	0	True
10	0.0	0.0	1.0	10	2	10	300	100	0	True
11	0.0	0.0	1.0	10	2	10	300	100	0	True
12	0.0	0.0	1.0	10	2	10	300	100	0	True
13	0.0	0.0	1.0	10	2	10	300	100	0	True
14	0.0	0.0	1.0	10	2	10	300	100	0	True
15	0.0	0.0	1.0	10	2	10	300	100	0	True
16	0.0	0.0	1.0	10	2	10	300	100	0	True
17	0.0	0.0	1.0	10	2	10	300	100	0	True
18	0.0	0.0	1.0	10	2	10	300	100	0	True
19	0.0	0.0	1.0	10	2	10	300	100	0	True
20	0.0	0.0	1.0	10	2	10	300	100	0	True
21	0.0	0.0	1.0	10	2	10	300	100	0	True
22	0.0	0.0	1.0	10	2	10	300	100	0	True
23	0.0	0.0	1.0	10	2	10	300	100	0	True
24	0.0	0.0	1.0	10	2	10	300	100	0	True
25	0.0	0.0	1.0	10	2	10	300	100	0	True
26	0.0	0.0	1.0	10	2	10	300	100	0	True
27	0.0	0.0	1.0	10	2	10	300	100	0	True
28	0.0	0.0	1.0	10	2	10	300	100	0	True
29	0.0	0.0	1.0	10	2	10	300	100	0	True
30	0.0	0.0	1.0	10	2	10	300	100	0	True
31	0.0	0.0	1.0	10	2	10	300	100	0	True
32	0.0	0.0	1.0	10	2	10	300	100	0	True
33	0.0	0.0	1.0	10	2	10	300	100	0	True
34	0.0	0.0	1.0	10	2	10	300	100	0	True
35	0.0	0.0	1.0	10	2	10	300	100	0	True
36	0.0	0.0	1.0	10	2	10	300	100	0	True
37	0.0	0.0	1.0	10	2	10	300	100	0	True
38	0.0	0.0	1.0	10	2	10	300	100	0	True
39	0.0	0.0	1.0	10	2	10	300	100	0	True
40	0.0	0.0	1.0	10	2	10	300	100	0	True
41	0.0	0.0	1.0	10	2	10	300	100	0	True
42	0.0	0.0	1.0	10	2	10	300	100	0	True
43	0.0	0.0	1.0	10	2	10	300	100	0	True
44	0.0	0.0	1.0	10	2	10	300	100	0	True
45	0.0	0.0	1.0	10	2	10	300	100	0	True
46	0.0	0.0	1.0	10	2	10	300	100	0	True
47	0.0	0.0	1.0	10	2	10	300	100	0	True
48	0.0	0.0	1.0	10	2	10	300	100	0	True
49	0.0	0.0	1.0	10	2	10	300	100	0	True
50	0.0	0.0	1.0	10	2	10	300	100	0	True
51	0.0	0.0	1.0	10	2	10	300	100	0	True
52	0.0	0.0	1.0	10	2	10	300	100	0	True
53	0.0	0.0	1.0	10	2	10	300	100	0	True
54	0.0	0.0	1.0	10	2	10	300	100	0	True
55	0.0	0.0	1.0	10	2	10	300	100	0	True
56	0.0	0.0	1.0	10	2	10	300	100	0	True
57	0.0	0.0	1.0	10	2	10	300	100	0	True
58	0.0	0.0	1.0	10	2	10	300	100	0	True
59	0.0	0.0	1.0	10	2	10	300	100	0	True
60	0.0	0.0	1.0	10	2	10	300	100	0	True
61	0.0	0.0	1.0	10	2	10	300	100	0	True
62	0.0	0.0	1.0	10	2	10	300	100	0	True
63	0.0	0.0	1.0	10	2	10	300	100	0	True
64	0.0	0.0	1.0	10	2	10	300	100	0	True
65	0.0	0.0	1.0	10	2	10	300	100	0	True
66	0.0	0.0	1.0	10	2	10	300	100	0	True
67	0.0	0.0	1.0	10	2	10	300	100	0	True
68	0.0	0.0	1.0	10	2	10	300	100	0	True
69	0.0	0.0	1.0	10	2	10	300	100	0	True
70	0.0	0.0	1.0	10	2	10	300	100	0	True
71	0.0	0.0	1.0	10	2	10	300	100	0	True
72	0.0	0.0	1.0	10	2	10	300	100	0	True
73	0.0	0.0	1.0	10	2	10	300	100	0	True
74	0.0	0.0	1.0	10	2	10	300	100	0	True
75	0.0	0.0	1.0	10	2	10	300	100	0	True
76	0.0	0.0	1.0	10	2	10	300	100	0	True
77	0.0	0.0	1.0	10	2	10	300	100	0	True
78	0.0	0.0	1.0	10	2	10	300	100	0	True
79	0.0	0.0	1.0	10	2	10	300	100	0	True
80	0.0	0.0	1.0	10	2	10	300	100	0	True
81	0.0	0.0	1.0	10	2	10	300	100	0	True
82	0.0	0.0	1.0	10	2	10	300	100	0	True
83	0.0	0.0	1.0	10	2	10	300	100	0	True
84	0.0	0.0	1.0	10	2	10	300	100	0	True
85	0.0	0.0	1.0	10	2	10	300	100	0	True
86	0.0	0.0	1.0	10	2	10	300	100	0	True
87	0.0	0.0	1.0	10	2	10	300	100	0	True
88	0.0	0.0	1.0	10	2	10	300	100	0	True
89	0.0	0.0	1.0	10	2	10	300	100	0	True
90	0.0	0.0	1.0	10	2	10	300	100	0	True
91	0.0	0.0	1.0	10	2	10	300	100	0	True
92	0.0	0.0	1.0	10	2	10	300	100	0	True
93	0.0	0.0	1.0	10	2	10	300	100	0	True
94	0.0	0.0	1.0	10	2	10	300	100	0	True
95	0.0	0.0	1.0	10	2	10	300	100	0	True
96	0.0	0.0	1.0	10	2	10	300	100	0	True
97	0.0	0.0	1.0	10	2	10	300	100	0	True
98	0.0	0.0	1.0	10	2	10	300	100	0	True
99	0.0	0.0	1.0	10	2	10	300	100	0	True
0	0.0	0.0	1.0	10	2	10	300	100	0	False
1	0.0	0.0	1.0	10	2	10	300	100	0	False
2	0.0	0.0	1.0	10	2	10	300	100	0	False
3	0.0	0.0	1.0	10	2	10	300	100	0	False
4	0.0	0.0	1.0	10	2	10	300	100	0	False
5	0.0	0.0	1.0	10	2	10	300	100	0	False
6	0.0	0.0	1.0	10	2	10	300	100	0	False
7	0.0	0.0	1.0	10	2	10	300	100	0	False
8	0.0	0.0	1.0	10	2	10	300	100	0	False
9	0.0	0.0	1.0	10	2	10	300	100	0	False
10	0.0	0.0	1.0	10	2	10	300	100	0	False
11	0.0	0.0	1.0	10	2	10	300	100	0	False
12	0.0	0.0	1.0	10	2	10	300	100	0	False
13	0.0	0.0	1.0	10	2	10	300	100	0	False
14	0.0	0.0	1.0	10	2	10	300	100	0	False
15	0.0	0.0	1.0	10	2	10	300	100	0	False
16	0.0	0.0	1.0	10	2	10	300	100	0	False
17	0.0	0.0	1.0	10	2	10	300	100	0	False
18	0.0	0.0	1.0	10	2	10	300	100	0	False
19	0.0	0.0	1.0	10	2	10	300	100	0	False
20	0.0	0.0	1.0	10	2	10	300	100	0	False
21	0.0	0.0	1.0	10	2	10	300	100	0	False
22	0.0	0.0	1.0	10	2	10	300	100	0	False
23	0.0	0.0	1.0	10	2	10	300	100	0	False
24	0.0	0.0	1.0	10	2	10	300	100	0	False
25	0.0	0.0	1.0	10	2	10	300	100	0	False
26	0.0	0.0	1.0	10	2	10	300	100	0	False
27	0.0	0.0	1.0	10	2	10	300	100	0	False
28	0.0	0.0	1.0	10	2	10	300	100	0	False
29	0.0	0.0	1.0	10	2	10	300	100	0	False
30	0.0	0.0	1.0	10	2	10	300	100	0	False
31	0.0	0.0	1.0	10	2	10	300	100	0	False
32	0.0	0.0	1.0	10	2	10	300	100	0	False
33	0.0	0.0	1.0	10	2	10	300	100	0	False
34	0.0	0.0	1.0	10	2	10	300	100	0	False
35	0.0	0.0	1.0	10	2	10	300	100	0	False
36	0.0	0.0	1.0	10	2	10	300	100	0	False
37	0.0	0.0	1.0	10	2	10	300	100	0	False
38	0.0	0.0	1.0	10	2	10	300	100	0	False
39	0.0	0.0	1.0	10	2	10	300	100	0	False
40	0.0	0.0	1.0	10	2	10	300	100	0	False
41	0.0	0.0	1.0	10	2	10	300	100	0	False
42	0.0	0.0	1.0	10	2	10	300	100	0	False
43	0.0	0.0	1.0	10	2	10	300	100	0	False
44	0.0	0.0	1.0	10	2	10	300	100	0	False
45	0.0	0.0	1.0	10	2	10	300	100	0	False
46	0.0	0.0	1.0	10	2	10	300	100	0	False
47	0.0	0.0	1.0	10	2	10	300	100	0	False
48	0.0	0.0	1.0	10	2	10	300	100	0	False
49	0.0	0.0	1.0	10	2	10	300	100	0	False
50	0.0	0.0	1.0	10	2	10	300	100	0	False
51	0.0	0.0	1.0	10	2	10	300	100	0	False
52	0.0	0.0	1.0	10	2	10	300	100	0	False
53	0.0	0.0	1.0	10	2	10	300	100	0	False
54	0.0	0.0	1.0	10	2	10	300	100	0	False
55	0.0	0.0	1.0	10	2	10	300	100	0	False
56	0.0	0.0	1.0	10	2	10	300	100	0	False
57	0.0	0.0	1.0	10	2	10	300	100	0	False
58	0.0	0.0	1.0	10	2	10	300	100	0	False
59	0.0	0.0	1.0	10	2	10	300	100	0	False
60	0.0	0.0	1.0	10	2	10	300	100	0	False
61	0.0	0.0	1.0	10	2	10	300	100	0	False
62	0.0	0.0	1.0	10	2	10	300	100	0	False
63	0.0	0.0	1.0	10	2	10	300	100	0	False
64	0.0	0.0	1.0	10	2	10	300	100	0	False
65	0.0	0.0	1.0	10	2	10	300	100	0	False
66	0.0	0.0	1.0	10	2	10	300	100	0	False
67	0.0	0.0	1.0	10	2	10	300	100	0	False
68	0.0	0.0	1.0	10	2	10	300	100	0	False
69	0.0	0.0	1.0	10	2	10	300	100	0	False
70	0.0	0.0	1.0	10	2	10	300	100	0	False
71	0.0	0.0	1.0	10	2	10	300	100	0	False
72	0.0	0.0	1.0	10	2	10	300	100	0	False
73	0.0	0.0	1.0	10	2	10	300	100	0	False
74	0.0	0.0	1.0	10	2	10	300	100	0	False
75	0.0	0.0	1.0	10	2	10	300	100	0	False
76	0.0	0.0	1.0	10	2	10	300	100	0	False
77	0.0	0.0	1.0	10	2	10	300	100	0	False
78	0.0	0.0	1.0	10	2	10	300	100	0	False
79	0.0	0.0	1.0	10	2	10	300	100	0	False
80	0.0	0.0	1.0	10	2	10	300	100	0	False
81	0.0	0.0	1.0	10	2	10	300	100	0	False
82	0.0	0.0	1.0	10	2	10	300	100	0	False
83	0.0	0.0	1.0	10	2	10	300	100	0	False
84	0.0	0.0	1.0	10	2	10	300	100	0	False
85	0.0	0.0	1.0	10	2	10	300	100	0	False
86	0.0	0.0	1.0	10	2	10	300	100	0	False
87	0.0	0.0	1.0	10	2	10	300	100	0	False
88	0.0	0.0	1.0	10	2	10	300	100	0	False
89	0.0	0.0	1.0	10	2	10	300	100	0	False
90	0.0	0.0	1.0	10	2	10	300	100	0	False
91	0.0	0.0	1.0	10	2	10	300	100	0	False
92	0.0	0.0	1.0	10	2	10	300	100	0	False
93	0.0	0.0	1.0	10	2	10	300	100	0	False
94	0.0	0.0	1.0	10	2	10	300	100	0	False
95	0.0	0.0	1.0	10	2	10	300	100	0	False
96	0.0	0.0	1.0	10	2	10	300	100	0	False
97	0.0	0.0	1.0	10	2	10	300	100	0	False
98	0.0	0.0	1.0	10	2	10	300	100	0	False
99	0.0	0.0	1.0	10	2	10	300	100	0	False
0	0.01	0.04	0.95	10	2	10	300	100	0.01	True
1	0.0	0.0	1.0	10	2	10	300	100	0.01	True
2	0.0	0.005	0.995	10	2	10	300	100	0.01	True
3	0.0	0.03	0.97	10	2	10	300	100	0.01	True
4	0.0	0.01	0.99	10	2	10	300	100	0.01	True
5	0.0	0.01	0.99	10	2	10	300	100	0.01	True
6	0.02	0.0	0.98	10	2	10	300	100	0.01	True
7	0.015	0.005	0.98	10	2	10	300	100	0.01	True
8	0.0	0.035	0.965	10	2	10	300	100	0.01	True
9	0.0	0.055	0.945	10	2	10	300	100	0.01	True
10	0.005	0.005	0.99	10	2	10	300	100	0.01	True
11	0.0	0.035	0.965	10	2	10	300	100	0.01	True
12	0.01	0.0	0.99	10	2	10	300	100	0.01	True
13	0.005	0.0	0.995	10	2	10	300	100	0.01	True
14	0.0	0.005	0.995	10	2	10	300	100	0.01	True
15	0.0	0.0	1.0	10	2	10	300	100	0.01	True
16	0.0	0.0	1.0	10	2	10	300	100	0.01	True
17	0.0	0.025	0.975	10	2	10	300	100	0.01	True
18	0.025	0.01	0.965	10	2	10	300	100	0.01	True
19	0.0	0.0	1.0	10	2	10	300	100	0.01	True
20	0.0	0.085	0.915	10	2	10	300	100	0.01	True
21	0.0	0.025	0.975	10	2	10	300	100	0.01	True
22	0.0	0.05	0.95	10	2	10	300	100	0.01	True
23	0.0	0.07	0.93	10	2	10	300	100	0.01	True
24	0.0	0.025	0.975	10	2	10	300	100	0.01	True
25	0.02	0.015	0.965	10	2	10	300	100	0.01	True
26	0.015	0.0	0.985	10	2	10	300	100	0.01	True
27	0.005	0.0	0.995	10	2	10	300	100	0.01	True
28	0.025	0.0	0.975	10	2	10	300	100	0.01	True
29	0.005	0.015	0.98	10	2	10	300	100	0.01	True
30	0.0	0.0	1.0	10	2	10	300	100	0.01	True
31	0.0	0.005	0.995	10	2	10	300	100	0.01	True
32	0.0	0.015	0.985	10	2	10	300	100	0.01	True
33	0.01	0.0	0.99	10	2	10	300	100	0.01	True
34	0.005	0.045	0.95	10	2	10	300	100	0.01	True
35	0.0	0.0	1.0	10	2	10	300	100	0.01	True
36	0.0	0.015	0.985	10	2	10	300	100	0.01	True
37	0.0	0.02	0.98	10	2	10	300	100	0.01	True
38	0.0	0.0	1.0	10	2	10	300	100	0.01	True
39	0.01	0.0	0.99	10	2	10	300	100	0.01	True
40	0.02	0.0	0.98	10	2	10	300	100	0.01	True
41	0.0	0.0	1.0	10	2	10	300	100	0.01	True
42	0.005	0.0	0.995	10	2	10	300	100	0.01	True
43	0.0	0.0	1.0	10	2	10	300	100	0.01	True
44	0.0	0.02	0.98	10	2	10	300	100	0.01	True
45	0.0	0.0	1.0	10	2	10	300	100	0.01	True
46	0.01	0.01	0.98	10	2	10	300	100	0.01	True
47	0.01	0.015	0.975	10	2	10	300	100	0.01	True
48	0.005	0.005	0.99	10	2	10	300	100	0.01	True
49	0.0	0.005	0.995	10	2	10	300	100	0.01	True
50	0.005	0.03	0.965	10	2	10	300	100	0.01	True
51	0.0	0.0	1.0	10	2	10	300	100	0.01	True
52	0.0	0.0	1.0	10	2	10	300	100	0.01	True
53	0.005	0.02	0.975	10	2	10	300	100	0.01	True
54	0.0	0.01	0.99	10	2	10	300	100	0.01	True
55	0.0	0.0	1.0	10	2	10	300	100	0.01	True
56	0.0	0.0	1.0	10	2	10	300	100	0.01	True
57	0.0	0.0	1.0	10	2	10	300	100	0.01	True
58	0.0	0.0	1.0	10	2	10	300	100	0.01	True
59	0.005	0.0	0.995	10	2	10	300	100	0.01	True
60	0.02	0.01	0.97	10	2	10	300	100	0.01	True
61	0.005	0.01	0.985	10	2	10	300	100	0.01	True
62	0.0	0.01	0.99	10	2	10	300	100	0.01	True
63	0.0	0.02	0.98	10	2	10	300	100	0.01	True
64	0.0	0.0	1.0	10	2	10	300	100	0.01	True
65	0.025	0.0	0.975	10	2	10	300	100	0.01	True
66	0.01	0.0	0.99	10	2	10	300	100	0.01	True
67	0.015	0.005	0.98	10	2	10	300	100	0.01	True
68	0.0	0.0	1.0	10	2	10	300	100	0.01	True
69	0.01	0.0	0.99	10	2	10	300	100	0.01	True
70	0.0	0.0	1.0	10	2	10	300	100	0.01	True
71	0.0	0.0	1.0	10	2	10	300	100	0.01	True
72	0.03	0.0	0.97	10	2	10	300	100	0.01	True
73	0.0	0.0	1.0	10	2	10	300	100	0.01	True
74	0.005	0.015	0.98	10	2	10	300	100	0.01	True
75	0.0	0.005	0.995	10	2	10	300	100	0.01	True
76	0.0	0.0	1.0	10	2	10	300	100	0.01	True
77	0.0	0.005	0.995	10	2	10	300	100	0.01	True
78	0.025	0.0	0.975	10	2	10	300	100	0.01	True
79	0.0	0.03	0.97	10	2	10	300	100	0.01	True
80	0.005	0.0	0.995	10	2	10	300	100	0.01	True
81	0.0	0.0	1.0	10	2	10	300	100	0.01	True
82	0.01	0.0	0.99	10	2	10	300	100	0.01	True
83	0.0	0.005	0.995	10	2	10	300	100	0.01	True
84	0.0	0.0	1.0	10	2	10	300	100	0.01	True
85	0.0	0.04	0.96	10	2	10	300	100	0.01	True
86	0.005	0.015	0.98	10	2	10	300	100	0.01	True
87	0.005	0.0	0.995	10	2	10	300	100	0.01	True
88	0.0	0.0	1.0	10	2	10	300	100	0.01	True
89	0.035	0.005	0.96	10	2	10	300	100	0.01	True
90	0.0	0.005	0.995	10	2	10	300	100	0.01	True
91	0.0	0.015	0.985	10	2	10	300	100	0.01	True
92	0.0	0.0	1.0	10	2	10	300	100	0.01	True
93	0.0	0.05	0.95	10	2	10	300	100	0.01	True
94	0.01	0.0	0.99	10	2	10	300	100	0.01	True
95	0.0	0.0	1.0	10	2	10	300	100	0.01	True
96	0.0	0.005	0.995	10	2	10	300	100	0.01	True
97	0.015	0.01	0.975	10	2	10	300	100	0.01	True
98	0.01	0.0	0.99	10	2	10	300	100	0.01	True
99	0.0	0.005	0.995	10	2	10	300	100	0.01	True
0	0.0	0.0	1.0	10	2	10	300	100	0.01	False
1	0.0	0.0	1.0	10	2	10	300	100	0.01	False
2	0.0	0.0	1.0	10	2	10	300	100	0.01	False
3	0.0	0.02	0.98	10	2	10	300	100	0.01	False
4	0.0	0.0	1.0	10	2	10	300	100	0.01	False
5	0.0	0.01	0.99	10	2	10	300	100	0.01	False
6	0.0	0.01	0.99	10	2	10	300	100	0.01	False
7	0.0	0.0	1.0	10	2	10	300	100	0.01	False
8	0.0	0.0	1.0	10	2	10	300	100	0.01	False
9	0.01	0.0	0.99	10	2	10	300	100	0.01	False
10	0.0	0.0	1.0	10	2	10	300	100	0.01	False
11	0.0	0.0	1.0	10	2	10	300	100	0.01	False
12	0.01	0.0	0.99	10	2	10	300	100	0.01	False
13	0.0	0.0	1.0	10	2	10	300	100	0.01	False
14	0.02	0.0	0.98	10	2	10	300	100	0.01	False
15	0.0	0.02	0.98	10	2	10	300	100	0.01	False
16	0.0	0.0	1.0	10	2	10	300	100	0.01	False
17	0.0	0.03	0.97	10	2	10	300	100	0.01	False
18	0.0	0.0	1.0	10	2	10	300	100	0.01	False
19	0.0	0.01	0.99	10	2	10	300	100	0.01	False
20	0.0	0.02	0.98	10	2	10	300	100	0.01	False
21	0.0	0.0	1.0	10	2	10	300	100	0.01	False
22	0.0	0.0	1.0	10	2	10	300	100	0.01	False
23	0.0	0.0	1.0	10	2	10	300	100	0.01	False
24	0.0	0.0	1.0	10	2	10	300	100	0.01	False
25	0.0	0.0	1.0	10	2	10	300	100	0.01	False
26	0.0	0.0	1.0	10	2	10	300	100	0.01	False
27	0.0	0.0	1.0	10	2	10	300	100	0.01	False
28	0.0	0.0	1.0	10	2	10	300	100	0.01	False
29	0.01	0.0	0.99	10	2	10	300	100	0.01	False
30	0.0	0.0	1.0	10	2	10	300	100	0.01	False
31	0.03	0.02	0.95	10	2	10	300	100	0.01	False
32	0.02	0.0	0.98	10	2	10	300	100	0.01	False
33	0.03	0.01	0.96	10	2	10	300	100	0.01	False
34	0.0	0.0	1.0	10	2	10	300	100	0.01	False
35	0.01	0.0	0.99	10	2	10	300	100	0.01	False
36	0.0	0.0	1.0	10	2	10	300	100	0.01	False
37	0.01	0.0	0.99	10	2	10	300	100	0.01	False
38	0.0	0.04	0.96	10	2	10	300	100	0.01	False
39	0.02	0.04	0.94	10	2	10	300	100	0.01	False
40	0.0	0.0	1.0	10	2	10	300	100	0.01	False
41	0.02	0.0	0.98	10	2	10	300	100	0.01	False
42	0.0	0.0	1.0	10	2	10	300	100	0.01	False
43	0.0	0.05	0.95	10	2	10	300	100	0.01	False
44	0.0	0.02	0.98	10	2	10	300	100	0.01	False
45	0.0	0.01	0.99	10	2	10	300	100	0.01	False
46	0.0	0.01	0.99	10	2	10	300	100	0.01	False
47	0.0	0.0	1.0	10	2	10	300	100	0.01	False
48	0.0	0.07	0.93	10	2	10	300	100	0.01	False
49	0.01	0.0	0.99	10	2	10	300	100	0.01	False
50	0.0	0.0	1.0	10	2	10	300	100	0.01	False
51	0.0	0.03	0.97	10	2	10	300	100	0.01	False
52	0.02	0.01	0.97	10	2	10	300	100	0.01	False
53	0.0	0.04	0.96	10	2	10	300	100	0.01	False
54	0.0	0.0	1.0	10	2	10	300	100	0.01	False
55	0.0	0.0	1.0	10	2	10	300	100	0.01	False
56	0.0	0.03	0.97	10	2	10	300	100	0.01	False
57	0.0	0.01	0.99	10	2	10	300	100	0.01	False
58	0.0	0.06	0.94	10	2	10	300	100	0.01	False
59	0.0	0.0	1.0	10	2	10	300	100	0.01	False
60	0.0	0.01	0.99	10	2	10	300	100	0.01	False
61	0.01	0.02	0.97	10	2	10	300	100	0.01	False
62	0.03	0.0	0.97	10	2	10	300	100	0.01	False
63	0.0	0.0	1.0	10	2	10	300	100	0.01	False
64	0.0	0.01	0.99	10	2	10	300	100	0.01	False
65	0.0	0.0	1.0	10	2	10	300	100	0.01	False
66	0.02	0.0	0.98	10	2	10	300	100	0.01	False
67	0.03	0.0	0.97	10	2	10	300	100	0.01	False
68	0.04	0.01	0.95	10	2	10	300	100	0.01	False
69	0.0	0.0	1.0	10	2	10	300	100	0.01	False
70	0.0	0.0	1.0	10	2	10	300	100	0.01	False
71	0.01	0.01	0.98	10	2	10	300	100	0.01	False
72	0.0	0.01	0.99	10	2	10	300	100	0.01	False
73	0.01	0.01	0.98	10	2	10	300	100	0.01	False
74	0.01	0.04	0.95	10	2	10	300	100	0.01	False
75	0.0	0.0	1.0	10	2	10	300	100	0.01	False
76	0.0	0.0	1.0	10	2	10	300	100	0.01	False
77	0.0	0.0	1.0	10	2	10	300	100	0.01	False
78	0.0	0.01	0.99	10	2	10	300	100	0.01	False
79	0.0	0.01	0.99	10	2	10	300	100	0.01	False
80	0.0	0.01	0.99	10	2	10	300	100	0.01	False
81	0.0	0.0	1.0	10	2	10	300	100	0.01	False
82	0.0	0.0	1.0	10	2	10	300	100	0.01	False
83	0.0	0.0	1.0	10	2	10	300	100	0.01	False
84	0.03	0.0	0.97	10	2	10	300	100	0.01	False
85	0.01	0.0	0.99	10	2	10	300	100	0.01	False
86	0.0	0.0	1.0	10	2	10	300	100	0.01	False
87	0.0	0.0	1.0	10	2	10	300	100	0.01	False
88	0.0	0.01	0.99	10	2	10	300	100	0.01	False
89	0.0	0.0	1.0	10	2	10	300	100	0.01	False
90	0.01	0.0	0.99	10	2	10	300	100	0.01	False
91	0.03	0.01	0.96	10	2	10	300	100	0.01	False
92	0.0	0.0	1.0	10	2	10	300	100	0.01	False
93	0.03	0.0	0.97	10	2	10	300	100	0.01	False
94	0.01	0.0	0.99	10	2	10	300	100	0.01	False
95	0.0	0.0	1.0	10	2	10	300	100	0.01	False
96	0.04	0.0	0.96	10	2	10	300	100	0.01	False
97	0.04	0.01	0.95	10	2	10	300	100	0.01	False
98	0.0	0.0	1.0	10	2	10	300	100	0.01	False
99	0.0	0.0	1.0	10	2	10	300	100	0.01	False
0	0.015	0.085	0.9	10	2	10	300	100	0.05	True
1	0.035	0.015	0.95	10	2	10	300	100	0.05	True
2	0.005	0.09	0.905	10	2	10	300	100	0.05	True
3	0.025	0.045	0.93	10	2	10	300	100	0.05	True
4	0.01	0.05	0.94	10	2	10	300	100	0.05	True
5	0.0	0.03	0.97	10	2	10	300	100	0.05	True
6	0.02	0.07	0.91	10	2	10	300	100	0.05	True
7	0.03	0.01	0.96	10	2	10	300	100	0.05	True
8	0.035	0.005	0.96	10	2	10	300	100	0.05	True
9	0.03	0.03	0.94	10	2	10	300	100	0.05	True
10	0.005	0.105	0.89	10	2	10	300	100	0.05	True
11	0.025	0.045	0.93	10	2	10	300	100	0.05	True
12	0.025	0.015	0.96	10	2	10	300	100	0.05	True
13	0.015	0.11	0.875	10	2	10	300	100	0.05	True
14	0.015	0.085	0.9	10	2	10	300	100	0.05	True
15	0.02	0.045	0.935	10	2	10	300	100	0.05	True
16	0.05	0.01	0.94	10	2	10	300	100	0.05	True
17	0.005	0.085	0.91	10	2	10	300	100	0.05	True
18	0.035	0.005	0.96	10	2	10	300	100	0.05	True
19	0.02	0.13	0.85	10	2	10	300	100	0.05	True
20	0.015	0.035	0.95	10	2	10	300	100	0.05	True
21	0.045	0.035	0.92	10	2	10	300	100	0.05	True
22	0.0	0.165	0.835	10	2	10	300	100	0.05	True
23	0.015	0.045	0.94	10	2	10	300	100	0.05	True
24	0.06	0.04	0.9	10	2	10	300	100	0.05	True
25	0.025	0.01	0.965	10	2	10	300	100	0.05	True
26	0.03	0.045	0.925	10	2	10	300	100	0.05	True
27	0.0	0.025	0.975	10	2	10	300	100	0.05	True
28	0.04	0.16	0.8	10	2	10	300	100	0.05	True
29	0.035	0.065	0.9	10	2	10	300	100	0.05	True
30	0.07	0.13	0.8	10	2	10	300	100	0.05	True
31	0.065	0.055	0.88	10	2	10	300	100	0.05	True
32	0.03	0.06	0.91	10	2	10	300	100	0.05	True
33	0.035	0.025	0.94	10	2	10	300	100	0.05	True
34	0.08	0.045	0.875	10	2	10	300	100	0.05	True
35	0.02	0.015	0.965	10	2	10	300	100	0.05	True
36	0.025	0.165	0.81	10	2	10	300	100	0.05	True
37	0.01	0.05	0.94	10	2	10	300	100	0.05	True
38	0.0	0.03	0.97	10	2	10	300	100	0.05	True
39	0.06	0.145	0.795	10	2	10	300	100	0.05	True
40	0.015	0.095	0.89	10	2	10	300	100	0.05	True
41	0.015	0.015	0.97	10	2	10	300	100	0.05	True
42	0.02	0.05	0.93	10	2	10	300	100	0.05	True
43	0.05	0.035	0.915	10	2	10	300	100	0.05	True
44	0.02	0.0	0.98	10	2	10	300	100	0.05	True
45	0.03	0.085	0.885	10	2	10	300	100	0.05	True
46	0.01	0.02	0.97	10	2	10	300	100	0.05	True
47	0.025	0.165	0.81	10	2	10	300	100	0.05	True
48	0.015	0.08	0.905	10	2	10	300	100	0.05	True
49	0.02	0.07	0.91	10	2	10	300	100	0.05	True
50	0.01	0.01	0.98	10	2	10	300	100	0.05	True
51	0.03	0.04	0.93	10	2	10	300	100	0.05	True
52	0.045	0.015	0.94	10	2	10	300	100	0.05	True
53	0.03	0.015	0.955	10	2	10	300	100	0.05	True
54	0.02	0.055	0.925	10	2	10	300	100	0.05	True
55	0.04	0.095	0.865	10	2	10	300	100	0.05	True
56	0.045	0.01	0.945	10	2	10	300	100	0.05	True
57	0.035	0.02	0.945	10	2	10	300	100	0.05	True
58	0.01	0.005	0.985	10	2	10	300	100	0.05	True
59	0.02	0.045	0.935	10	2	10	300	100	0.05	True
60	0.015	0.01	0.975	10	2	10	300	100	0.05	True
61	0.02	0.06	0.92	10	2	10	300	100	0.05	True
62	0.025	0.015	0.96	10	2	10	300	100	0.05	True
63	0.03	0.035	0.935	10	2	10	300	100	0.05	True
64	0.005	0.055	0.94	10	2	10	300	100	0.05	True
65	0.0	0.055	0.945	10	2	10	300	100	0.05	True
66	0.01	0.025	0.965	10	2	10	300	100	0.05	True
67	0.095	0.04	0.865	10	2	10	300	100	0.05	True
68	0.005	0.025	0.97	10	2	10	300	100	0.05	True
69	0.03	0.05	0.92	10	2	10	300	100	0.05	True
70	0.055	0.045	0.9	10	2	10	300	100	0.05	True
71	0.035	0.005	0.96	10	2	10	300	100	0.05	True
