run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
19	0.94	0.03	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
20	0.92	0.04	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
21	0.85	0.01	0.14	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
22	0.88	0.06	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
23	0.88	0.1	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
24	0.86	0.05	0.09	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
25	0.86	0.12	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
26	0.93	0.05	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
27	0.78	0.15	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
28	0.86	0.05	0.09	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
29	0.84	0.06	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
30	0.95	0.02	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
31	0.95	0.03	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
32	0.83	0.15	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
33	0.93	0.07	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
34	0.94	0.02	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
35	0.79	0.14	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
36	0.77	0.15	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
37	0.79	0.07	0.14	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
38	0.95	0.02	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
39	0.89	0.09	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
40	0.87	0.13	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
41	0.95	0.03	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
42	0.86	0.08	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
43	0.9	0.07	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
44	0.8	0.01	0.19	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
45	0.84	0.07	0.09	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
46	0.96	0.01	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
47	0.92	0.06	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
48	0.87	0.06	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
49	0.98	0.02	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.2_0.2_0.6
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.93	0.07	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
1	0.89	0.03	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
2	0.97	0.0	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
3	0.87	0.12	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
4	0.93	0.04	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
5	0.84	0.11	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
6	0.94	0.02	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
7	0.92	0.0	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
8	0.96	0.04	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
9	0.84	0.15	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
10	0.95	0.04	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
11	0.98	0.02	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
12	0.76	0.13	0.11	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
13	0.89	0.01	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
14	0.9	0.04	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
15	0.89	0.11	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
16	0.95	0.0	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
17	0.91	0.02	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
18	0.94	0.04	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
19	0.97	0.0	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
20	0.84	0.13	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
21	0.89	0.09	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
22	0.82	0.13	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
23	0.84	0.13	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
24	0.96	0.02	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
25	0.67	0.29	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
26	0.94	0.04	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
27	0.76	0.07	0.17	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
28	0.96	0.02	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
29	0.7	0.2	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
30	0.82	0.15	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
31	0.92	0.05	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
32	0.91	0.01	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
33	0.85	0.14	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
34	0.89	0.11	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
35	0.79	0.19	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
36	0.93	0.03	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
37	0.85	0.01	0.14	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
38	0.74	0.12	0.14	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
39	0.84	0.11	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
40	0.93	0.03	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
41	0.98	0.01	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
42	0.9	0.08	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
43	0.81	0.09	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
44	0.84	0.14	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
45	0.96	0.02	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
46	0.94	0.02	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
47	0.8	0.06	0.14	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
48	0.96	0.01	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
49	0.85	0.1	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.8_0.1_0.1
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.87	0.11	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
1	0.88	0.02	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
2	0.99	0.0	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
3	0.96	0.01	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
4	0.92	0.02	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
5	0.93	0.03	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
6	0.84	0.08	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
7	0.93	0.04	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
8	0.8	0.2	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
9	0.89	0.04	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
10	0.96	0.0	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
11	0.96	0.0	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
12	0.91	0.02	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
13	0.83	0.09	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
14	0.96	0.04	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
15	0.95	0.0	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
16	0.89	0.07	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
17	0.93	0.02	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
18	0.97	0.02	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
19	0.9	0.1	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
20	0.86	0.13	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
21	0.9	0.08	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
22	0.85	0.13	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
23	0.84	0.06	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
24	0.79	0.01	0.2	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
25	0.9	0.09	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
26	0.93	0.05	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
27	0.91	0.06	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
28	0.94	0.04	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
29	0.89	0.1	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
30	0.89	0.07	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
31	0.96	0.01	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
32	0.99	0.01	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
33	0.75	0.24	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
34	0.96	0.02	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
35	0.93	0.06	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
36	0.96	0.04	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
37	0.88	0.09	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
38	0.96	0.03	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
39	0.94	0.06	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
40	0.89	0.03	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
41	0.88	0.08	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
42	0.85	0.12	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
43	0.59	0.39	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
44	0.94	0.02	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
45	0.96	0.03	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
46	0.9	0.03	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
47	0.9	0.01	0.09	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
48	0.9	0.0	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
49	0.89	0.04	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.8_0.1
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.76	0.18	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
1	0.92	0.05	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
2	0.92	0.04	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
3	0.86	0.04	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
4	0.65	0.24	0.11	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
5	0.79	0.2	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
6	0.89	0.03	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
7	0.94	0.01	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
8	0.87	0.06	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
9	0.85	0.07	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
10	0.92	0.02	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
11	0.94	0.05	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
12	0.84	0.04	0.12	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
13	0.57	0.39	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
14	0.96	0.02	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
15	0.82	0.13	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
16	0.93	0.03	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
17	0.96	0.04	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
18	0.97	0.02	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
19	0.92	0.06	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
20	0.97	0.01	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
21	0.58	0.41	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
22	0.89	0.06	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
23	0.97	0.03	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
24	0.94	0.05	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
25	0.74	0.24	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
26	0.78	0.19	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
27	0.84	0.06	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
28	0.95	0.02	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
29	0.93	0.05	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
30	0.84	0.14	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
31	0.93	0.03	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
32	0.75	0.18	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
33	0.75	0.19	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
34	0.95	0.02	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
35	0.79	0.19	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
36	0.84	0.01	0.15	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
37	0.93	0.05	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
38	0.92	0.01	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
39	0.88	0.1	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
40	0.91	0.06	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
41	0.95	0.02	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
42	0.99	0.0	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
43	0.95	0.01	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
44	0.94	0.05	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
45	0.91	0.06	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
46	0.91	0.02	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
47	0.92	0.02	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
48	0.91	0.06	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
49	0.86	0.1	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0.1_0.1_0.8
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	0.94	0.02	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
1	0.98	0.01	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
2	0.97	0.01	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
3	0.95	0.03	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
4	0.91	0.05	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
5	0.96	0.03	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
6	0.91	0.01	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
7	0.72	0.11	0.17	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
8	0.89	0.02	0.09	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
9	0.83	0.1	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
10	0.92	0.07	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
11	0.81	0.09	0.1	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
12	0.91	0.01	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
13	0.96	0.03	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
14	0.8	0.11	0.09	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
15	0.99	0.01	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
16	0.97	0.01	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
17	0.94	0.04	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
18	0.97	0.02	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
19	0.96	0.01	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
20	0.82	0.17	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
21	0.99	0.01	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
22	0.82	0.16	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
23	0.74	0.26	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
24	0.85	0.08	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
25	0.95	0.0	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
26	0.55	0.42	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
27	0.92	0.05	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
28	0.87	0.09	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
29	0.91	0.03	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
30	0.82	0.13	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
31	0.97	0.01	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
32	0.9	0.09	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
33	0.88	0.07	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
34	0.85	0.04	0.11	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
35	0.96	0.02	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
36	0.97	0.02	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
37	0.95	0.01	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
38	0.8	0.11	0.09	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
39	0.94	0.03	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
40	0.95	0.01	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
41	0.95	0.02	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
42	0.94	0.06	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
43	0.89	0.02	0.09	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
44	0.95	0.02	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
45	0.81	0.15	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
46	0.98	0.01	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
47	0.85	0.03	0.12	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
48	0.84	0.16	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
49	0.8	0.12	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	1_0_0
run	Prop_VSO	Prop_SVO	Prop_SOV	n_agents	n_turns	n_conversations	n_gen	n_runs	prob_random	learn_as_talking	probScale	initialQuestionBoost	capMaxCost	particleDiscount	initialTypeDist
0	1.0	0.0	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
1	0.97	0.02	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
2	0.85	0.12	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
3	0.83	0.1	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
4	0.97	0.01	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
5	0.9	0.06	0.04	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
6	0.94	0.05	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
7	0.8	0.02	0.18	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
8	0.97	0.02	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
9	0.9	0.07	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
10	0.84	0.04	0.12	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
11	0.68	0.25	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
12	0.9	0.03	0.07	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
13	0.88	0.07	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
14	0.9	0.05	0.05	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
15	0.93	0.05	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
16	0.91	0.08	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
17	0.79	0.1	0.11	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
18	0.89	0.09	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
19	0.92	0.05	0.03	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
20	0.4	0.58	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
21	0.87	0.01	0.12	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
22	0.92	0.02	0.06	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
23	0.8	0.05	0.15	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
24	0.77	0.22	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
25	0.9	0.08	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
26	0.93	0.05	0.02	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
27	0.88	0.04	0.08	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
28	0.99	0.0	0.01	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
29	0.9	0.1	0.0	10	20	1	300	50	0.05	False	-1	False	False	0.5	0_1_0
